book_a;book_b;count
0345391802;0345342968;7
0451177096;0451169514;7
0345391802;0316769487;7
0671004530;0446610038;7
0064471063;0064471101;7
0451132378;0451172817;7
0446603716;0446601241;7
0441001971;0345423402;7
0312422156;0316666343;7
0446603716;0446604801;7
0385420161;0316666343;7
0451177096;0451180232;7
0688177751;0312195516;7
0446603716;0446364193;7
0451177096;0451188462;7
0345339681;0439136369;7
0446606812;0446611867;7
0345339681;0439139597;7
0375705856;0375700757;7
0345391802;0451524934;7
0871136791;0385504209;7
0684867621;0670839531;7
0345339681;0439064872;7
0451177096;0451172817;7
0312291639;0140298479;7
0060938455;0345313860;7
0451188462;0451184963;7
0451167805;0451167317;7
0812550706;0451169530;7
0345404319;0345337662;7
0553802496;0385504209;7
0380731851;0316096199;7
0375703063;0316666343;7
051512608X;0515132020;7
0446667900;0446602620;7
0312291639;0446672211;7
0064400557;0439136350;7
0449907481;0316666343;7
0312966806;0312983824;7
0140270590;0140257934;7
0451169530;0440211727;7
0140270590;0140254544;7
0064400557;0439064872;7
0425178765;0425182878;7
0375703055;0743418174;7
0374199698;0684874350;7
0385199570;0670855030;7
0345380371;0451183665;7
0440201926;0440200563;7
0312983271;0671001795;7
0312291639;0385504209;7
0451169530;0451167317;7
0441005241;0441304834;7
0552128481;0552134643;7
0425142485;0425128164;7
0312983271;0385504209;7
0385199570;0452279178;7
0060938455;0064407675;7
0446607657;0446605484;7
0446675059;0743237188;7
0440222656;0452282152;7
0312983271;0312983301;7
0425167313;0316666343;7
038550926X;0316776963;7
0385199570;0525941908;7
0440222656;0671021001;7
0451188462;0451177096;7
0385199570;0743211383;7
0451188462;0451169514;7
0671758896;0671004573;7
0449005615;0452282152;7
0671758896;0671004549;7
0425167313;0316601950;7
0345339711;043935806X;7
0552128481;0552140295;7
0060938455;0060392452;7
0385498802;0446672211;7
0425167313;0316096199;7
0312291639;0385335482;7
0812517725;0812511816;7
0446363251;0446365386;7
0670844527;0670858692;7
0385498721;0805062971;7
0670844527;0670855030;7
0812550706;0316666343;7
0451169530;0451170385;7
0064400557;0345337662;7
031298328X;0312265867;7
0671617028;0345337662;7
0425167313;0375706771;7
0385199570;0670868361;7
0312291639;0375727345;7
1558745718;1558747109;7
0553582747;0425142485;7
0380717018;0446612790;7
0345339738;0345325818;7
0441002935;0345423402;7
042513525X;044021145X;7
0812511816;0812517725;7
0451142934;0451173317;7
0345339711;0385504209;7
0345380371;0440211727;7
0767905180;0385335482;7
0451142934;0345337662;7
0345380371;044021145X;7
0385199570;0670858692;7
0064400557;0446672211;7
0515102636;0446605239;6
1573229571;0142001740;6
0345417623;059035342X;6
0385721420;0316666343;6
0440211263;0140298479;6
0804111359;0316666343;6
0380789035;0316769487;6
0451177096;0451167805;6
0060391626;0316666343;6
0373484429;0515131229;6
0451177096;0451168615;6
0380789035;0060392452;6
0425148297;0425183971;6
0743460529;0440225701;6
0553296981;043935806X;6
0425148297;042518630X;6
0425126064;0380717018;6
0425126064;0380718332;6
039914840X;0515136379;6
0373484429;051513287X;6
0064472272;0316666343;6
0670813648;0670839531;6
0446609404;0743418174;6
0375412824;0312195516;6
0385510438;0385508042;6
0440200563;0440207622;6
0452264464;0316666343;6
0399147195;0553280341;6
0425146413;0425126064;6
0425146413;0425168298;6
0385336179;0060987103;6
0425146413;0425121631;6
0553250426;0380002930;6
0670880728;0842329129;6
0385482388;0312195516;6
0064407675;0060928336;6
0312265840;0312265867;6
0345459202;0380730138;6
0399147195;0553279912;6
0786885688;0312195516;6
1400031346;0345438329;6
0345417623;0553579754;6
0441008534;0441009239;6
0515102652;0515093203;6
0767905385;1400031354;6
0786885688;0142002267;6
0399147195;0553284789;6
044022103X;0609804138;6
0786885688;0156027321;6
0399149392;0373218036;6
0440200563;0440176484;6
0425146413;0425141233;6
0385490445;0316666343;6
0786885688;0312278586;6
0671705091;0515122734;6
051511992X;0553294903;6
0440211263;0375726403;6
0553277537;0446310786;6
0373218036;0373218397;6
0373218036;0373218400;6
0553296981;0439139597;6
0553250426;0375706771;6
0446605484;0380718340;6
055321313X;043935806X;6
0380752859;0345318854;6
0446603716;0440220602;6
0671004573;0671004549;6
0786885688;014028009X;6
0553272837;0553295977;6
0670892963;0385505833;6
0399147128;0515136379;6
0385720920;0385498721;6
0552134643;0552134619;6
0670892963;0385504209;6
0552134643;0552124753;6
0373484232;051513287X;6
0671004573;0671014919;6
0552134643;0552131059;6
0375412530;0345423291;6
055321313X;0452282152;6
038548951X;0743418174;6
0451153553;0451167317;6
0316154059;0345452550;6
0552134643;0552142379;6
1400031346;0446672211;6
0399147128;0515132020;6
0440200563;0671670689;6
0552134643;0552140295;6
051511992X;0515126772;6
0312201656;0316666343;6
051511992X;051512219X;6
0064472272;014028009X;6
0345378490;0375727345;6
0064410129;0064407667;6
051511992X;0515128554;6
0373484232;0515126772;6
0679734775;0452269571;6
0425128164;034539657X;6
0440414806;059035342X;6
0373218036;0515136379;6
1558747109;0553213148;6
1573229571;1573229326;6
051511992X;0553265741;6
051511992X;0515136379;6
080411109X;0312195516;6
0440207770;0440221595;6
0425188787;0380725827;6
0525947299;0316666343;6
0553272837;0515128554;6
0425126064;0425146413;6
0399149155;0805059555;6
067088300X;0385504209;6
0553272837;0515127833;6
0842332251;0842332278;6
0553272837;0515131229;6
0553272837;0515132020;6
0375412530;0446672211;6
0670813648;0670813028;6
0345417623;080410753X;6
0452264464;0380002930;6
0385729332;0316776963;6
039914840X;051513287X;6
0373484232;0515128554;6
0380731851;0375726403;6
0061097314;0345361792;6
0440217547;0446605239;6
0446603716;0425182908;6
0451153553;0451142934;6
039914840X;0515132020;6
0553582747;0446610038;6
0842332251;0842329277;6
0525947299;0385510438;6
0425126064;0425137562;6
0425126064;0425141233;6
0451153553;0451151259;6
080411109X;0679781587;6
044022103X;0679745203;6
0064472272;0312195516;6
0425109720;0425143325;6
0553272837;0515136379;6
0375756981;0743418174;6
0553580221;0451188462;6
0375412530;0399148027;6
0380789019;067976402X;6
0061097314;0316666343;6
0425126064;0425168298;6
0385730586;0446532231;6
0142001805;0385504209;6
0380727501;0060920084;6
0399501487;0312305060;6
0451169514;0440213525;6
0425148297;0425189031;6
0060977493;038572179X;6
055321313X;0312305060;6
0449223612;0312966091;6
0671701231;0671004549;6
0449911004;0312195516;6
0684853507;0670844527;6
0671701231;0671793489;6
0671701231;0671867172;6
0142001430;0060934417;6
0425124347;0451167317;6
068484267X;0142001740;6
0446673544;0060976845;6
0142000663;0140177396;6
0441009239;0441008534;6
042510107X;0440214041;6
0425124347;044021145X;6
044022103X;0061009059;6
0802139256;0316666343;6
0786885688;0385335482;6
0552134651;0552128481;6
0552134651;0552131059;6
0842329277;0842332251;6
0515120006;051513628X;6
0786885688;0375727345;6
0804111359;059035342X;6
0060977493;0385504209;6
0446394521;0312195516;6
044022103X;0312195516;6
0679735771;0451524934;6
0804111359;0553572997;6
0515120006;051513287X;6
0380789035;0440206154;6
0440241537;0316666343;6
0142001430;0316601950;6
0553569910;0553582127;6
0375412824;0743418174;6
0142001430;0375727345;6
0552134651;0552134619;6
0385730586;0385729340;6
0385730586;0385504209;6
0553572997;0345427637;6
0380813815;0345361792;6
0671793489;0671888587;6
0440219078;0316666343;6
0446363251;0440213525;6
0871136791;0375707972;6
0425124347;0425115801;6
0671024248;0451184963;6
0671023616;0425147622;6
0060977493;0060930535;6
0440487617;0394820371;6
0671024248;0451188462;6
0743412028;0446608955;6
0440174643;0345337662;6
038550926X;0312195516;6
0671024248;0451176464;6
0064471047;0439064864;6
0671024248;0451177096;6
0842329269;0842329293;6
0743457358;0451180232;6
0380789035;059035342X;6
0385721420;0375705856;6
0553278592;0515131229;6
0449223612;0316666343;6
038550926X;0140293248;6
0060977493;0316666343;6
0064407683;043935806X;6
0671793489;0671701231;6
0671793489;0671004573;6
0446606812;0385484518;6
0446670251;0312278586;6
0671744216;0515128554;6
0671888587;0440225701;6
0552134651;0552140287;6
0425177173;0440234743;6
1573229326;0743237188;6
037541309X;0316776963;6
0671793489;0671867091;6
0553583468;0316666343;6
0425124347;0425132951;6
042510107X;0440206154;6
0671793489;0671867113;6
0446609323;0446364193;6
1400032717;0142001740;6
0440180295;0375727345;6
0786885688;0446672211;6
0375756981;0446672211;6
0425124347;0425136981;6
0345427637;0553572997;6
0553569910;0553578022;6
0842329293;0842329242;6
0316603287;0446531332;6
0552131059;0552134643;6
0842329293;0842329129;6
0679446486;0316666343;6
0842329293;0842329269;6
0515102636;0446608955;6
0385721420;0375700757;6
0345378482;0345380371;6
0452262143;0670868361;6
0446603716;0446672211;6
0375756981;0316666343;6
0452262143;0670855030;6
1400031346;0061009059;6
0671793489;044023722X;6
0877017883;0060987103;6
0399147128;0373243790;6
0451173317;034538475X;6
0156007754;014028009X;6
044022103X;0440226104;6
0446670251;0060987103;6
0451162072;0451168615;6
1400031346;0312966970;6
0380789035;0380977788;6
0385729340;0385730586;6
038542471X;0385424728;6
0399501487;0140067477;6
0385336179;0312291639;6
0375412824;0345438329;6
0380789035;0345361792;6
0385336179;0140293248;6
0515120006;0373484224;6
1573229725;0316666343;6
0316603287;0399150897;6
0451167805;059035342X;6
1592400876;1400031354;6
0345417623;0345444884;6
0553572997;059035342X;6
0743454529;0316666343;6
0345368932;0345339495;6
0671867091;0671793489;6
0440211263;0446605239;6
0515120006;0515121843;6
0425191583;0515126772;6
0316602906;0399150897;6
0877017883;0312195516;6
044022103X;0316666343;6
0345369947;0345351525;6
0553295977;0515128554;6
0345369947;0312924585;6
0373484410;0515131229;6
0312263120;0385504209;6
0425191583;051513628X;6
0877017883;0446532231;6
0425191583;0515136379;6
0399149392;0399149848;6
0671024248;067102423X;6
0425191583;0425183971;6
0142001430;0743418174;6
055321313X;014028009X;6
0552131059;0552134619;6
0345369947;0345370775;6
0425191583;051513287X;6
0553296981;0446605239;6
0399149392;039914840X;6
0425191583;0515131229;6
0452262143;0670835382;6
0553296981;0446310786;6
038542017X;0156027321;6
0425191583;042518630X;6
0552131059;0552134651;6
0553574639;0553560247;6
067697175X;0316666343;6
0552131059;0552140287;6
0385482388;0316666343;6
0380813815;0375726403;6
0525947647;0385504209;6
0380731851;0743237188;6
0877017883;014028009X;6
0345436911;0060928336;6
0060929790;0375726403;6
0670865796;0385484518;6
0877017883;0142001740;6
0399149325;0385504209;6
155874262X;0446605239;6
0553274295;0385504209;6
0345436911;0060930535;6
0316693200;0446610038;6
067101420X;0316666343;6
0425192733;0452282152;6
0373218036;0399149392;6
0060175400;0312195516;6
0452262143;0670851086;6
0552128481;0552134651;6
0373218036;039914840X;6
0399148248;0515136379;6
0380778556;0312924585;6
0553571885;0440214041;6
0743467523;0316666343;6
0316693200;0446531332;6
0553213148;1558747109;6
0060929871;0316666343;6
0312243022;0375707972;6
0151008116;0375707972;6
0553295977;0515130389;6
0373483694;0515114693;6
0316693200;0446612545;6
0552134619;0552134651;6
0451526341;0060929871;6
0440200989;0671004530;6
0552134619;0552134643;6
0373484003;0515128546;6
0670894605;0385504209;6
080410753X;014029628X;6
080213825X;0385335482;6
0446611808;0316666343;6
0553295977;0515136530;6
0399148248;051513287X;6
0070212570;0385504209;6
0670880728;0385505833;6
0316693200;038550120X;6
0552134619;0552131059;6
0440200989;0671004549;6
0446609404;044021145X;6
0553572997;0439139600;6
067088300X;0312195516;6
0373483694;0515131229;6
0373484232;0373484224;6
0373483694;0515132020;6
0345380371;0440236673;6
0451454243;0345350499;6
0552128481;0552137030;6
0066214122;0671027360;6
0373483694;051513287X;6
0425132048;044021145X;6
0425172546;0380718340;6
0316693006;0316693251;6
0425170349;0440236673;6
0451167805;0451184963;6
080410753X;014028009X;6
0425189864;0316666343;6
0316693006;0316693235;6
0385720467;0375726403;6
0670894605;0375727345;6
0060391626;0590353403;6
0451168615;0440213525;6
0345380371;0446359866;6
0671729411;0316666343;6
0552128481;0552134627;6
0670880728;0439136350;6
0373483694;0515121843;6
0156628708;0446310786;6
034536676X;0345387651;6
0070212570;0375703055;6
0446677450;0385504209;6
0671729411;0316769487;6
0446602620;0446602612;6
0743467523;0553579754;6
1400031362;0380978415;6
0345435168;0312966970;6
0446359866;0440225701;6
015100692X;0449005615;6
0515114693;0515136379;6
0425137562;0425126064;6
0374129983;0385504209;6
0446359866;0440206154;6
0553582747;0316666343;6
0425189031;0515126772;6
080410753X;0345417623;6
0425132048;0446610038;6
0553213105;0316666343;6
1573229571;044023722X;6
0380731851;0375727345;6
0425137562;0425121631;6
080410753X;0385722206;6
0316693235;0440226430;6
0451526341;0345361792;6
0316693235;0446610038;6
0385721420;0743237188;6
0375400117;0316666343;6
0316693235;0446612790;6
0452264464;067976402X;6
038542017X;0446310786;6
0316693235;0385472951;6
0316693235;0385490992;6
0446359866;0425154092;6
0515114693;051513287X;6
0451526341;0316769487;6
0060175966;0316666343;6
038533334X;0375727345;6
038533334X;0375707972;6
0345423291;0375412530;6
0451526341;0064407667;6
0375727132;0743237188;6
0060391626;0553280341;6
067088300X;0316769487;6
0786881852;0446605239;6
0345465083;0312195516;6
038533334X;0425162443;6
038533334X;0385722206;6
0671727796;0399501487;6
0425133540;044021145X;6
015100692X;0679781587;6
0670813028;0525941908;6
0060391626;0679781587;6
0446609404;0425163407;6
0425189031;0515136530;6
155874262X;014025448X;6
015100692X;0743418174;6
0345384369;0425107469;6
0446603929;0446610038;6
0425132048;0380717018;6
0671729462;0671759345;6
0399133143;0375504397;6
0671729462;0671729411;6
0671759345;0671670689;6
0671729462;0671534734;6
0345384350;0451177096;6
0345423402;0441000916;6
0671042858;0345378490;6
0345380371;0440213525;6
0671888587;0671793489;6
0671759345;0671729462;6
0446360589;044021145X;6
0156528207;0439064872;6
0743467523;067976402X;6
060980619X;0609804138;6
0451181379;0425107469;6
074343627X;0446608815;6
0425172546;0425163407;6
0345434803;0345422384;6
0345434803;0345409671;6
0345423402;0385504209;6
0375401598;034538475X;6
0385479565;059035342X;6
038550926X;0385504209;6
0446609404;0446610038;6
0767907817;0743418174;6
0446609404;0446608955;6
0316693006;0446531332;6
0425172546;0446610038;6
0316693006;0446611212;6
0842342702;0842329218;6
0871136791;067976402X;6
0446609404;0446611212;6
0385333412;0060987561;6
0440219078;0446310786;6
0670894605;0316569321;6
0345423402;0441005241;6
0425115801;0425124347;6
0671888587;0671867113;6
0375401598;0345337662;6
0061097101;0440226430;6
0553569031;0380717018;6
074343627X;0553279912;6
0373484003;0373483503;6
0316693006;0440234743;6
0441004520;0425181685;6
0373484003;0373243790;6
0373484003;0373243286;6
0151008116;0786868716;6
0425168298;0425132048;6
0425168298;0425126064;6
0451167805;0451169522;6
0671729411;0671729462;6
1558744606;1558744150;6
0345366239;0316666343;6
038533334X;0679781587;6
0451167805;0451172817;6
0553213148;0439064872;6
0525946829;0312195516;6
0451155750;0451167805;6
0553571885;055356451X;6
0671867091;0316666343;6
0060391626;0671003755;6
0446602612;0446602620;6
0451167805;0451177096;6
0451167805;0451176464;6
0373484232;0373243790;6
0345380371;0316666343;6
0399147195;0805036504;6
0373484232;0373483503;6
039480001X;0439139597;6
0375727132;0385504209;6
0425133540;0385504209;6
0671014196;0842329218;6
039914840X;0373218036;6
0452264464;1573225789;6
0441005241;0345423402;6
0312265840;0671001795;6
0451167805;0451168615;6
0440201926;0440176484;6
0786881852;0786868716;6
0385721420;1400031354;6
0399148248;0553265741;6
0671011367;0316666343;6
0345423291;1573225789;6
0671776134;0316666343;6
0151008116;0743418174;6
0316693006;0385493800;6
0345380371;0345402871;6
0553578316;0312980140;6
0671888587;0671568175;6
0515095826;0515093203;6
0061097101;0385484518;6
0373484003;051511779X;6
0451167805;0451156609;6
074343627X;0425182878;6
0375401601;0345313860;6
0451167805;0451155750;6
0553278223;0345342968;6
051511992X;0316666343;6
0061097101;0375727345;6
0380789019;0380804557;6
0385508042;0385510438;6
0552124753;0552134643;6
039914840X;0399149392;6
0425175405;0380718340;6
0316693294;0446601241;6
0316693294;0446611212;6
0151008116;059035342X;6
0380789019;0380002930;6
0316690619;034538475X;6
0670869902;0060928336;6
0842332278;0842329218;6
0842332278;0842332251;6
0316690619;0345313860;6
0425175405;0425147622;6
068484267X;0385484518;6
0515132187;0515128554;6
0142004235;0380731851;6
0385508417;0375727345;6
0060988649;0060987529;6
0312171838;0743418174;6
0345370805;0312195516;6
0345384369;0553579754;6
0060175966;1400031354;6
0618002227;0439139600;6
0345422384;0345434803;6
0440236703;0142001740;6
0552124753;0552140295;6
0684814994;014028009X;6
0552124753;0552140287;6
0316168688;0316666343;6
068484267X;0446605239;6
039480001X;0440998050;6
1558745718;0316666343;6
0684814994;0312195516;6
0802130208;0375726403;6
0060391626;0439139597;6
0066214122;0345370775;6
0316168688;0312966970;6
0743418204;0312966970;6
0425132951;0425128164;6
0743418204;0060085452;6
0316666009;0385504209;6
0446603716;0312976275;6
0425132951;0425124347;6
0451153553;067102423X;6
0553582127;0553569910;6
0345422384;0345313860;6
